index,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.className,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,case_id,new_guess_col,time_diff,TAP,TOK_TAP,TOK_TAP_is_cut,TOK_MPTAP_is_cut,TOK_MPTAP,TAP_is_cut,TAP_discovered_case,next_activity,pair,MPTAP,MPTAP_is_cut,MPTAP_discovered_case
0,2019-10-21 00:10:09.640,vleno,Excel,copyCell,,John,StudentRecords.xlsx,Sheet1,A2,,,,,John,,,,,,,0,False,2.576,2.576,0.0,False,False,-1.0,False,0.0,paste,copyCell_paste,2.0192824207492794,False,0.0
1,2019-10-21 00:10:12.216,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,John,,,,,INPUT,text,SingleLine,,,,,,,,0,False,1.065,1.065,-1.8279629584346764,False,False,-1.5110000000000001,False,0.0,editField,paste_editField,2.9624730538922157,False,0.0
2,2019-10-21 00:10:13.281,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,John,,,,,,,0,False,2.988,2.988,0.2840514934184033,True,True,0.4170147845894818,False,0.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
3,2019-10-21 00:10:16.269,vleno,Excel,copyCell,,Doe,StudentRecords.xlsx,Sheet1,B2,,,,,Doe,,,,,,,0,False,2.541,2.541,-0.23720248849710934,False,False,-0.11477644440896384,False,0.0,paste,copyCell_paste,2.0192824207492794,False,0.0
4,2019-10-21 00:10:18.810,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Doe,,,,,INPUT,text,SingleLine,John ,,,,,,,0,False,0.351,0.351,-2.4168993317551783,False,False,-1.9645740640771427,False,0.0,editField,paste_editField,2.9624730538922157,False,0.0
5,2019-10-21 00:10:19.161,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,John Doe,,,,,,,0,False,3.959,3.959,1.2823336260399567,True,True,0.8747349807140505,False,0.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
6,2019-10-21 00:10:23.120,vleno,Excel,copyCell,,11/03/1986,StudentRecords.xlsx,Sheet1,C2,,,,,11/03/1986,,,,,,,0,False,4.177,4.177,1.3391782940290318,True,True,0.3851959259768565,False,0.0,paste,copyCell_paste,2.0192824207492794,False,0.0
7,2019-10-21 00:10:27.297,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,11/03/1986,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,0,False,3.794,3.794,0.8272214004705805,True,False,-1.0175717479292683,False,0.0,editField,paste_editField,2.9624730538922157,False,0.0
8,2019-10-21 00:10:31.091,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,11-03-1986,,,,,,,0,False,4.345,4.345,1.305262934659189,True,True,1.0529655858722178,False,0.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
9,2019-10-21 00:10:35.436,vleno,Excel,copyCell,,+61 039 689 9324,StudentRecords.xlsx,Sheet1,D2,,,,,+61 039 689 9324,,,,,,,0,False,2.98,2.98,-0.16671506203395836,False,True,0.26366190409077683,False,0.0,paste,copyCell_paste,2.0192824207492794,False,0.0
10,2019-10-21 00:10:38.416,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 039 689 9324,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,0,False,7.217,7.217,4.069705643320583,True,True,0.2791054311459309,True,0.0,editField,paste_editField,2.9624730538922157,False,0.0
11,2019-10-21 00:10:45.633,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,039-689-9324,,,,,,,0,False,3.127,3.127,-0.3293531542556156,False,True,0.7546490193768824,False,1.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
12,2019-10-21 00:10:48.760,vleno,Excel,copyCell,,jdoe@gmail.com,StudentRecords.xlsx,Sheet1,E2,,,,,jdoe@gmail.com,,,,,,,0,False,2.248,2.248,-1.2029708375879937,False,True,0.00437360790536756,False,1.0,paste,copyCell_paste,2.0192824207492794,False,0.0
13,2019-10-21 00:10:51.008,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,jdoe@gmail.com,,,,,INPUT,text,Email,,,,,,,,0,False,0.537,0.537,-2.8811832049178974,False,False,-0.3133121795197251,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
14,2019-10-21 00:10:51.545,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,jdoe@gmail.com,,,,,,,0,False,2.216,2.216,-1.1402724152351191,False,True,0.42729232036554565,False,1.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
15,2019-10-21 00:10:53.761,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F2,,,,,Australia,,,,,,,0,False,2.967,2.967,-0.3613117456622459,False,False,-0.008745375347929851,False,1.0,paste,copyCell_paste,2.0192824207492794,False,0.0
16,2019-10-21 00:10:56.728,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,0,False,0.449,0.449,-2.8746651368471,False,False,-0.6924814151402634,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
17,2019-10-21 00:10:57.177,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,0,False,2.491,2.491,-0.782998262253054,False,True,0.27517306784678697,False,1.0,copyCell,editField_copyCell,2.436572390572391,False,0.0
18,2019-10-21 00:10:59.668,vleno,Excel,copyCell,,"122 Albert St, Port Melbourne, VIC 3207, Australia",StudentRecords.xlsx,Sheet1,G2,,,,,"122 Albert St, Port Melbourne, VIC 3207, Australia",,,,,,,0,False,2.4050000000000002,2.4050000000000002,-0.8539858001400988,False,False,-0.08458567032503517,False,1.0,paste,copyCell_paste,2.0192824207492794,False,0.0
19,2019-10-21 00:11:02.073,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"122 Albert St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,0,False,3.96,3.96,0.716257524964508,True,False,-0.446123355120676,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
20,2019-10-21 00:11:06.033,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,122 Albert St,,,,,,,0,False,1.1280000000000001,1.1280000000000001,-2.1423579068766867,False,False,-1.7919473521830809,False,1.0,paste,editField_paste,0.959375,False,0.0
21,2019-10-21 00:11:07.161,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"122 Albert St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_City,,,,,,,,0,False,5.775,5.775,2.538166636735058,True,False,-0.0014477181437695386,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
22,2019-10-21 00:11:12.936,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Port Melbourne,,,,,,,0,False,2.2560000000000002,2.2560000000000002,-1.069300685498698,False,False,-1.2064885170690096,False,1.0,paste,editField_paste,0.959375,False,0.0
23,2019-10-21 00:11:15.192,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"122 Albert St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_Region,,,,,,,,0,False,4.897,4.897,1.5884379118138563,True,True,0.23643175893390644,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
24,2019-10-21 00:11:20.089,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,0,False,1.367,1.367,-1.9899060532687547,False,False,-1.3056352567127019,False,1.0,paste,editField_paste,0.959375,False,0.0
25,2019-10-21 00:11:21.456,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"122 Albert St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,0,False,6.233,6.233,2.904001218457099,True,True,0.5568931484057118,False,1.0,editField,paste_editField,2.9624730538922157,False,0.0
26,2019-10-21 00:11:27.689,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3207,,,,,,,0,False,9.824,9.824,6.407186298556505,True,True,6.935166327508039,True,1.0,clickButton[submit],editField_clickButton[submit],1.6522857142857144,False,0.0
27,2019-10-21 00:11:37.513,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,0,True,4.228,4.228,0.5875863673035129,True,True,0.9988904663913947,False,2.0,clickLink,clickButton[submit]_clickLink,5.632739130434783,True,0.0
28,2019-10-21 00:11:41.741,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",1,False,10.636,10.636,6.978750880364522,True,True,7.3791267972746635,True,2.0,getCell,clickLink_getCell,10.636,True,1.0
29,2019-10-21 00:11:52.377,vleno,Excel,getCell,,,StudentRecords.xlsx,Sheet1,A3,,,,,Albert,,,,,,,1,False,11.892,11.892,8.015004380772595,True,True,8.354818999242443,True,3.0,getCell,getCell_getCell,11.892,True,2.0
30,2019-10-21 00:12:04.269,vleno,Excel,getCell,,,StudentRecords.xlsx,Sheet1,H2,,,,,,,,,,,,1,False,0.061,0.061,-4.0550075583371905,False,False,-3.758226252416239,False,4.0,copyCell,getCell_copyCell,0.06466666666666666,False,3.0
31,2019-10-21 00:12:04.330,vleno,Excel,copyCell,,Albert,StudentRecords.xlsx,Sheet1,A3,,,,,Albert,,,,,,,1,False,5.134,5.134,1.0649372029093804,True,False,-0.6493409106681387,False,4.0,paste,copyCell_paste,2.0192824207492794,False,3.0
32,2019-10-21 00:12:09.464,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Albert,,,,,INPUT,text,SingleLine,,,,,,,,1,False,0.64,0.64,-3.4526575426842876,False,False,-0.5973949121689688,False,4.0,editField,paste_editField,2.9624730538922157,False,3.0
33,2019-10-21 00:12:10.104,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Albert,,,,,,,1,False,5.896,5.896,1.8417967488199087,True,False,-0.19195805693978052,False,4.0,copyCell,editField_copyCell,2.436572390572391,False,3.0
34,2019-10-21 00:12:16.000,vleno,Excel,copyCell,,Rauf,StudentRecords.xlsx,Sheet1,B3,,,,,Rauf,,,,,,,1,False,3.24,3.24,-0.8519333486182372,False,False,-0.6266516645033322,False,4.0,paste,copyCell_paste,2.0192824207492794,False,3.0
